PREFE,CNA_COD,Column1,_1,_2,_3,CNA_NUMERO,_4,_5,_6,_7,_8,CNA_NOME
PM_MAGE,103283,872,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química                                                                                                                                                                             ",,,,,,,,,
PM_MAGE,103284,87204,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química                                                                                                                                                                             ",,,,,,,,,
PM_MAGE,103285,8720401,Atividades de centros de assistência psicossocial                                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103286,8720499,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente                                                                                                                          ",,,,,,,,,
PM_MAGE,103287,873,Atividades de assistência social prestadas em residências coletivas e particulares                                                                                                                                                                                                                          ,,,,,,,,,
PM_MAGE,103288,87301,Atividades de assistência social prestadas em residências coletivas e particulares                                                                                                                                                                                                                          ,,,,,,,,,
PM_MAGE,103289,8730101,Orfanatos                                                                                                                                                                                                                                                                                                   ,,,,,,,,,
PM_MAGE,103290,8730102,Albergues assistenciais                                                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103291,8730199,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente                                                                                                                                                                                          ,,,,,,,,,
PM_MAGE,103292,88,SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103293,880,Serviços de assistência social sem alojamento                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103294,88006,Serviços de assistência social sem alojamento                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103295,8800600,Serviços de assistência social sem alojamento                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103296,90,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS                                                                                                                                                                                                                                                           ",,,,,,,,,
PM_MAGE,103297,900,"Atividades artísticas, criativas e de espetáculos                                                                                                                                                                                                                                                           ",,,,,,,,,
PM_MAGE,103298,90019,"Artes cênicas, espetáculos e atividades complementares                                                                                                                                                                                                                                                      ",,,,,,,,,
PM_MAGE,103299,9001901,Produção teatral                                                                                                                                                                                                                                                                                            ,,,,,,,,,
PM_MAGE,103300,9001902,Produção musical                                                                                                                                                                                                                                                                                            ,,,,,,,,,
PM_MAGE,103301,9001903,Produção de espetáculos de dança                                                                                                                                                                                                                                                                            ,,,,,,,,,
PM_MAGE,103302,9001904,"Produção de espetáculos circenses, de marionetes e similares                                                                                                                                                                                                                                                ",,,,,,,,,
PM_MAGE,103303,9001905,"Produção de espetáculos de rodeios, vaquejadas e similares                                                                                                                                                                                                                                                  ",,,,,,,,,
PM_MAGE,103304,9001906,Atividades de sonorização e de iluminação                                                                                                                                                                                                                                                                   ,,,,,,,,,
PM_MAGE,103305,9001999,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente                                                                                                                                                                                                                      ",,,,,,,,,
PM_MAGE,103306,90027,Criação artística                                                                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103307,9002701,"Atividades de artistas plásticos, jornalistas independentes e escritores                                                                                                                                                                                                                                    ",,,,,,,,,
PM_MAGE,103308,9002702,Restauração de obras de arte                                                                                                                                                                                                                                                                                ,,,,,,,,,
PM_MAGE,103309,90035,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas                                                                                                                                                                                                                            ",,,,,,,,,
PM_MAGE,103310,9003500,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas                                                                                                                                                                                                                            ",,,,,,,,,
PM_MAGE,103311,91,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103312,910,Atividades ligadas ao patrimônio cultural e ambiental                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103313,91015,Atividades de bibliotecas e arquivos                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103314,9101500,Atividades de bibliotecas e arquivos                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103315,91023,"Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares                                                                                                                                                                              ",,,,,,,,,
PM_MAGE,103316,9102301,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares                                                                                                                                                                                                                   ,,,,,,,,,
PM_MAGE,103317,9102302,Restauração e conservação de lugares e prédios históricos                                                                                                                                                                                                                                                   ,,,,,,,,,
PM_MAGE,103318,91031,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental                                                                                                                                                                                           ",,,,,,,,,
PM_MAGE,103319,9103100,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental                                                                                                                                                                                           ",,,,,,,,,
PM_MAGE,103320,92,ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS                                                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103321,920,Atividades de exploração de jogos de azar e apostas                                                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103322,92003,Atividades de exploração de jogos de azar e apostas                                                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103323,9200301,Casas de bingo                                                                                                                                                                                                                                                                                              ,,,,,,,,,
PM_MAGE,103324,9200302,Exploração de apostas em corridas de cavalos                                                                                                                                                                                                                                                                ,,,,,,,,,
PM_MAGE,103325,9200399,Exploração de jogos de azar e apostas não especificados anteriormente                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103326,93,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER                                                                                                                                                                                                                                                                ,,,,,,,,,
PM_MAGE,103327,931,Atividades esportivas                                                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103328,93115,Gestão de instalações de esportes                                                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103329,9311500,Gestão de instalações de esportes                                                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103330,93123,"Clubes sociais, esportivos e similares                                                                                                                                                                                                                                                                      ",,,,,,,,,
PM_MAGE,103331,9312300,"Clubes sociais, esportivos e similares                                                                                                                                                                                                                                                                      ",,,,,,,,,
PM_MAGE,103332,93131,Atividades de condicionamento físico                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103333,9313100,Atividades de condicionamento físico                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103334,93191,Atividades esportivas não especificadas anteriormente                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103335,9319101,Produção e promoção de eventos esportivos                                                                                                                                                                                                                                                                   ,,,,,,,,,
PM_MAGE,103336,9319199,Outras atividades esportivas não especificadas anteriormente                                                                                                                                                                                                                                                ,,,,,,,,,
PM_MAGE,103337,932,Atividades de recreação e lazer                                                                                                                                                                                                                                                                             ,,,,,,,,,
PM_MAGE,103338,93212,Parques de diversão e parques temáticos                                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103339,9321200,Parques de diversão e parques temáticos                                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103340,93298,Atividades de recreação e lazer não especificadas anteriormente                                                                                                                                                                                                                                             ,,,,,,,,,
PM_MAGE,103341,9329801,"Discotecas, danceterias, salões de dança e similares                                                                                                                                                                                                                                                        ",,,,,,,,,
PM_MAGE,103342,9329802,Exploração de boliches                                                                                                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103343,9329803,"Exploração de jogos de sinuca, bilhar e similares                                                                                                                                                                                                                                                           ",,,,,,,,,
PM_MAGE,103344,9329804,Exploração de jogos eletrônicos recreativos                                                                                                                                                                                                                                                                 ,,,,,,,,,
PM_MAGE,103345,9329899,Outras atividades de recreação e lazer não especificadas anteriormente                                                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103346,94,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS                                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103347,941,"Atividades de organizações associativas patronais, empresariais e profissionais                                                                                                                                                                                                                             ",,,,,,,,,
PM_MAGE,103348,94111,Atividades de organizações associativas patronais e empresariais                                                                                                                                                                                                                                            ,,,,,,,,,
PM_MAGE,103349,9411100,Atividades de organizações associativas patronais e empresariais                                                                                                                                                                                                                                            ,,,,,,,,,
PM_MAGE,103350,94120,Atividades de organizações associativas profissionais                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103351,9412001,Atividades de fiscalização profissional                                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103352,9412099,Outras atividades associativas profissionais                                                                                                                                                                                                                                                                ,,,,,,,,,
PM_MAGE,103353,942,Atividades de organizações sindicais                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103354,94201,Atividades de organizações sindicais                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103355,9420100,Atividades de organizações sindicais                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103356,943,Atividades de associações de defesa de direitos sociais                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103357,94308,Atividades de associações de defesa de direitos sociais                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103358,9430800,Atividades de associações de defesa de direitos sociais                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103359,949,Atividades de organizações associativas não especificadas anteriormente                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103360,94910,Atividades de organizações religiosas                                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103361,9491000,Atividades de organizações religiosas ou filosóficas                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103362,9609201,Clínicas de estética e similares                                                                                                                                                                                                                                                                            ,,,,,,,,,
PM_MAGE,103363,94928,Atividades de organizações políticas                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103364,9492800,Atividades de organizações políticas                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103365,94936,Atividades de organizações associativas ligadas à cultura e à arte                                                                                                                                                                                                                                          ,,,,,,,,,
PM_MAGE,103366,9493600,Atividades de organizações associativas ligadas à cultura e à arte                                                                                                                                                                                                                                          ,,,,,,,,,
PM_MAGE,103367,94995,Atividades associativas não especificadas anteriormente                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103368,95,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103369,9499500,Atividades associativas não especificadas anteriormente                                                                                                                                                                                                                                                     ,,,,,,,,,
PM_MAGE,103370,951,Reparação e manutenção de equipamentos de informática e comunicação                                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103371,95118,Reparação e manutenção de computadores e de equipamentos periféricos                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103372,9511800,Reparação e manutenção de computadores e de equipamentos periféricos                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103373,95126,Reparação e manutenção de equipamentos de comunicação                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103374,9512600,Reparação e manutenção de equipamentos de comunicação                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103375,952,Reparação e manutenção de objetos e equipamentos pessoais e domésticos                                                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103376,95215,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103377,9521500,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103378,95291,Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103379,9529101,"Reparação de calçados, bolsas e artigos de viagem                                                                                                                                                                                                                                                           ",,,,,,,,,
PM_MAGE,103380,9529102,Chaveiros                                                                                                                                                                                                                                                                                                   ,,,,,,,,,
PM_MAGE,103381,9529103,Reparação de relógios                                                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103382,9529104,"Reparação de bicicletas, triciclos e outros veículos não-motorizados                                                                                                                                                                                                                                        ",,,,,,,,,
PM_MAGE,103383,9529105,Reparação de artigos do mobiliário                                                                                                                                                                                                                                                                          ,,,,,,,,,
PM_MAGE,103384,9529106,Reparação de jóias                                                                                                                                                                                                                                                                                          ,,,,,,,,,
PM_MAGE,103385,9529199,Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103386,96,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS                                                                                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103387,960,Outras atividades de serviços pessoais                                                                                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103388,96017,"Lavanderias, tinturarias e toalheiros                                                                                                                                                                                                                                                                       ",,,,,,,,,
PM_MAGE,103389,9601701,Lavanderias                                                                                                                                                                                                                                                                                                 ,,,,,,,,,
PM_MAGE,103390,9601702,Tinturarias                                                                                                                                                                                                                                                                                                 ,,,,,,,,,
PM_MAGE,103391,9601703,Toalheiros                                                                                                                                                                                                                                                                                                  ,,,,,,,,,
PM_MAGE,103392,96025,Cabeleireiros e outras atividades de tratamento de beleza                                                                                                                                                                                                                                                   ,,,,,,,,,
PM_MAGE,103393,9602501,"Cabeleireiros, manicure e pedicure                                                                                                                                                                                                                                                                          ",,,,,,,,,
PM_MAGE,103394,9602502,Atividades de estética e outros serviços de cuidados com a beleza                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103395,96033,Atividades funerárias e serviços relacionados                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103396,9603301,Gestão e manutenção de cemitérios                                                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103397,9603302,Serviços de cremação                                                                                                                                                                                                                                                                                        ,,,,,,,,,
PM_MAGE,103398,9603303,Serviços de sepultamento                                                                                                                                                                                                                                                                                    ,,,,,,,,,
PM_MAGE,103399,9603304,Serviços de funerárias                                                                                                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103400,9603305,Serviços de somatoconservação                                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103401,9603399,Atividades funerárias e serviços relacionados não especificados anteriormente                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103402,96092,Atividades de serviços pessoais não especificadas anteriormente                                                                                                                                                                                                                                             ,,,,,,,,,
PM_MAGE,103403,9609202,Agências matrimoniais                                                                                                                                                                                                                                                                                       ,,,,,,,,,
PM_MAGE,103404,9609204,Exploração de máquinas de serviços pessoais acionadas por moeda                                                                                                                                                                                                                                             ,,,,,,,,,
PM_MAGE,103405,9609205,Atividades de saunas e banhos                                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103406,9609206,Serviços de tatuagem e colocação de piercings                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103407,9609207,Alojamento de animais domésticos                                                                                                                                                                                                                                                                            ,,,,,,,,,
PM_MAGE,103408,9609208,Higiene e embelezamento de animais domésticos                                                                                                                                                                                                                                                               ,,,,,,,,,
PM_MAGE,103409,9609299,Outras atividades de serviços pessoais não especificadas anteriormente                                                                                                                                                                                                                                      ,,,,,,,,,
PM_MAGE,103410,97,SERVIÇOS DOMÉSTICOS                                                                                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103411,970,Serviços domésticos                                                                                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103412,97005,Serviços domésticos                                                                                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103413,9700500,Serviços domésticos                                                                                                                                                                                                                                                                                         ,,,,,,,,,
PM_MAGE,103414,99,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103415,990,Organismos internacionais e outras instituições extraterritoriais                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103416,99008,Organismos internacionais e outras instituições extraterritoriais                                                                                                                                                                                                                                           ,,,,,,,,,
PM_MAGE,103417,9900800,Organismos internacionais e outras instituições extraterritoriais                                                                                                                                                                                                                                           ,,,,,,,,,
